ds,y
2015-07-21,963
2015-07-21,618
2015-07-22,358
2015-07-22,179
2015-07-22,124
2015-07-22,93
2015-07-22,57
2015-07-22,161
2015-07-22,804
2015-07-22,2574
2015-07-22,4654
2015-07-22,2492
2015-07-22,1267
2015-07-22,1268
2015-07-22,1666
2015-07-22,1709
2015-07-22,1637
2015-07-22,1537
2015-07-22,2080
2015-07-22,4148
2015-07-22,4307
2015-07-22,2393
2015-07-22,1692
2015-07-22,1187
2015-07-22,898
2015-07-22,630
2015-07-23,313
2015-07-23,177
2015-07-23,102
2015-07-23,88
2015-07-23,70
2015-07-23,154
2015-07-23,795
2015-07-23,2491
2015-07-23,4536
2015-07-23,2389
2015-07-23,1357
2015-07-23,1277
2015-07-23,1716
2015-07-23,1857
2015-07-23,1781
2015-07-23,1738
2015-07-23,2467
2015-07-23,4242
2015-07-23,4079
2015-07-23,2594
2015-07-23,1783
2015-07-23,1308
2015-07-23,1014
2015-07-23,764
2015-07-24,433
2015-07-24,268
2015-07-24,156
2015-07-24,113
2015-07-24,70
2015-07-24,143
2015-07-24,679
2015-07-24,1957
2015-07-24,3524
2015-07-24,1760
2015-07-24,703
2015-07-24,344
2015-07-24,338
2015-07-24,295
2015-07-24,293
2015-07-24,243
2015-07-24,269
2015-07-24,907
2015-07-24,1490
2015-07-24,674
2015-07-24,367
2015-07-24,407
2015-07-24,398
2015-07-24,203
2015-07-25,189
2015-07-25,160
2015-07-25,111
2015-07-25,83
2015-07-25,112
2015-07-25,105
2015-07-25,139
2015-07-25,269
2015-07-25,595
2015-07-25,1069
2015-07-25,1569
2015-07-25,2112
2015-07-25,2626
2015-07-25,2742
2015-07-25,2876
2015-07-25,3105
2015-07-25,2909
2015-07-25,2737
2015-07-25,2460
2015-07-25,2147
2015-07-25,1649
2015-07-25,1113
2015-07-25,887
2015-07-25,844
2015-07-26,733
2015-07-26,605
2015-07-26,469
2015-07-26,344
2015-07-26,222
2015-07-26,149
2015-07-26,163
2015-07-26,216
2015-07-26,337
2015-07-26,273
2015-07-26,209
2015-07-26,239
2015-07-26,585
2015-07-26,602
2015-07-26,615
2015-07-26,806
2015-07-26,786
2015-07-26,1064
2015-07-26,1069
2015-07-26,879
2015-07-26,770
2015-07-26,521
2015-07-26,432
2015-07-26,310
2015-07-27,211
2015-07-27,122
2015-07-27,78
2015-07-27,33
2015-07-27,46
2015-07-27,108
2015-07-27,635
2015-07-27,1935
2015-07-27,3834
2015-07-27,1892
2015-07-27,1016
2015-07-27,948
2015-07-27,1312
2015-07-27,1479
2015-07-27,1344
2015-07-27,1494
2015-07-27,2001
2015-07-27,3881
2015-07-27,3903
2015-07-27,2271
2015-07-27,1413
2015-07-27,888
2015-07-27,646
2015-07-27,414
2015-07-28,259
2015-07-28,175
2015-07-28,94
2015-07-28,64
2015-07-28,51
2015-07-28,139
2015-07-28,799
2015-07-28,2414
2015-07-28,4471
2015-07-28,2124
2015-07-28,1119
2015-07-28,1165
2015-07-28,1541
2015-07-28,1472
2015-07-28,1553
2015-07-28,1642
2015-07-28,2181
2015-07-28,4090
2015-07-28,4200
2015-07-28,2527
2015-07-28,1613
2015-07-28,1100
2015-07-28,774
2015-07-28,534
2015-07-29,270
2015-07-29,146
2015-07-29,102
2015-07-29,60
2015-07-29,50
2015-07-29,137
2015-07-29,764
2015-07-29,2355
2015-07-29,4457
2015-07-29,2271
2015-07-29,1256
2015-07-29,1247
2015-07-29,1564
2015-07-29,1666
2015-07-29,1522
2015-07-29,1785
2015-07-29,2222
2015-07-29,4029
2015-07-29,4023
2015-07-29,2627
2015-07-29,1652
2015-07-29,1159
2015-07-29,778
2015-07-29,619
2015-07-30,318
2015-07-30,178
2015-07-30,121
2015-07-30,46
2015-07-30,58
2015-07-30,142
2015-07-30,730
2015-07-30,2330
2015-07-30,4268
2015-07-30,2321
2015-07-30,1218
2015-07-30,1075
2015-07-30,1587
2015-07-30,1581
2015-07-30,1558
2015-07-30,1719
2015-07-30,2314
2015-07-30,3820
2015-07-30,3771
2015-07-30,2583
2015-07-30,1657
2015-07-30,1189
2015-07-30,899
2015-07-30,662
2015-07-31,472
2015-07-31,253
2015-07-31,173
2015-07-31,107
2015-07-31,93
2015-07-31,139
2015-07-31,639
2015-07-31,2021
2015-07-31,3874
2015-07-31,2367
2015-07-31,1351
2015-07-31,1289
2015-07-31,1643
2015-07-31,1894
2015-07-31,1798
2015-07-31,1920
2015-07-31,2574
2015-07-31,3993
2015-07-31,3275
2015-07-31,2260
2015-07-31,1597
2015-07-31,1188
2015-07-31,920
2015-07-31,835
2015-08-01,680
2015-08-01,621
2015-08-01,477
2015-08-01,297
2015-08-01,175
2015-08-01,141
2015-08-01,179
2015-08-01,327
2015-08-01,728
2015-08-01,1535
2015-08-01,2287
2015-08-01,2848
2015-08-01,3537
2015-08-01,3867
2015-08-01,4175
2015-08-01,3873
2015-08-01,3675
2015-08-01,3402
2015-08-01,2914
2015-08-01,2393
2015-08-01,1767
2015-08-01,1248
2015-08-01,924
2015-08-01,947
2015-08-02,794
2015-08-02,631
2015-08-02,434
2015-08-02,365
2015-08-02,252
2015-08-02,351
2015-08-02,360
2015-08-02,372
2015-08-02,550
2015-08-02,1079
2015-08-02,1850
2015-08-02,2611
2015-08-02,3449
2015-08-02,3777
2015-08-02,3794
2015-08-02,3881
2015-08-02,3660
2015-08-02,3857
2015-08-02,3465
2015-08-02,2875
2015-08-02,2126
2015-08-02,1308
2015-08-02,874
2015-08-02,580
2015-08-03,376
2015-08-03,215
2015-08-03,125
2015-08-03,57
2015-08-03,73
2015-08-03,153
2015-08-03,618
2015-08-03,2034
2015-08-03,4042
2015-08-03,2193
2015-08-03,1234
2015-08-03,1204
2015-08-03,1497
2015-08-03,1595
2015-08-03,1658
2015-08-03,1775
2015-08-03,2297
2015-08-03,4179
2015-08-03,3893
2015-08-03,2465
2015-08-03,1526
2015-08-03,1061
2015-08-03,700
2015-08-03,432
2015-08-04,231
2015-08-04,167
2015-08-04,104
2015-08-04,65
2015-08-04,71
2015-08-04,159
2015-08-04,791
2015-08-04,2358
2015-08-04,4611
2015-08-04,2224
2015-08-04,1331
2015-08-04,1246
2015-08-04,1661
2015-08-04,1681
2015-08-04,1528
2015-08-04,1797
2015-08-04,2297
2015-08-04,4364
2015-08-04,4297
2015-08-04,2587
2015-08-04,1718
2015-08-04,1077
2015-08-04,738
2015-08-04,541
2015-08-05,304
2015-08-05,186
2015-08-05,82
2015-08-05,61
2015-08-05,50
2015-08-05,143
2015-08-05,734
2015-08-05,2335
2015-08-05,4436
2015-08-05,2287
2015-08-05,1235
2015-08-05,1304
2015-08-05,1680
2015-08-05,1578
2015-08-05,1638
2015-08-05,1798
2015-08-05,2886
2015-08-05,3953
2015-08-05,4106
2015-08-05,2816
2015-08-05,1895
2015-08-05,1264
2015-08-05,1221
2015-08-05,778
2015-08-06,430
2015-08-06,180
2015-08-06,105
2015-08-06,60
2015-08-06,55
2015-08-06,266
2015-08-06,1758
2015-08-06,4793
2015-08-06,6585
2015-08-06,3859
2015-08-06,2234
2015-08-06,2140
2015-08-06,2317
2015-08-06,2598
2015-08-06,2829
2015-08-06,3632
2015-08-06,5112
2015-08-06,7208
2015-08-06,6394
2015-08-06,4384
2015-08-06,2652
2015-08-06,1662
2015-08-06,1187
2015-08-06,1028
2015-08-07,518
2015-08-07,248
2015-08-07,150
2015-08-07,86
2015-08-07,67
2015-08-07,140
2015-08-07,712
2015-08-07,2051
2015-08-07,4098
2015-08-07,2410
2015-08-07,1468
2015-08-07,1535
2015-08-07,1818
2015-08-07,1919
2015-08-07,1991
2015-08-07,2139
2015-08-07,2835
2015-08-07,4300
2015-08-07,3708
2015-08-07,2488
2015-08-07,1720
2015-08-07,1170
2015-08-07,995
2015-08-07,920
2015-08-08,785
2015-08-08,534
2015-08-08,354
2015-08-08,296
2015-08-08,202
2015-08-08,143
2015-08-08,166
2015-08-08,365
2015-08-08,598
2015-08-08,1127
2015-08-08,1805
2015-08-08,2299
2015-08-08,2871
2015-08-08,3179
2015-08-08,3198
2015-08-08,3455
2015-08-08,3556
2015-08-08,3171
2015-08-08,3052
2015-08-08,2566
2015-08-08,1885
2015-08-08,1336
2015-08-08,1083
2015-08-08,967
2015-08-09,873
2015-08-09,670
2015-08-09,450
2015-08-09,380
2015-08-09,223
2015-08-09,132
2015-08-09,173
2015-08-09,237
2015-08-09,447
2015-08-09,984
2015-08-09,1737
2015-08-09,2682
2015-08-09,3371
2015-08-09,3688
2015-08-09,3584
2015-08-09,3541
2015-08-09,3556
2015-08-09,3342
2015-08-09,3252
2015-08-09,2557
2015-08-09,1930
2015-08-09,1204
2015-08-09,860
2015-08-09,568
2015-08-10,377
2015-08-10,171
2015-08-10,106
2015-08-10,59
2015-08-10,63
2015-08-10,139
2015-08-10,654
2015-08-10,2068
2015-08-10,4109
2015-08-10,2155
2015-08-10,1217
2015-08-10,1175
2015-08-10,1485
2015-08-10,1573
2015-08-10,1477
2015-08-10,1402
2015-08-10,2222
2015-08-10,4269
2015-08-10,4165
2015-08-10,2501
2015-08-10,1689
2015-08-10,1065
2015-08-10,700
2015-08-10,494
2015-08-11,330
2015-08-11,197
2015-08-11,110
2015-08-11,59
2015-08-11,50
2015-08-11,137
2015-08-11,798
2015-08-11,2365
2015-08-11,4384
2015-08-11,2274
2015-08-11,1283
2015-08-11,1210
2015-08-11,1555
2015-08-11,1749
2015-08-11,1717
2015-08-11,1922
2015-08-11,2414
2015-08-11,3768
2015-08-11,3495
2015-08-11,1764
2015-08-11,969
2015-08-11,718
2015-08-11,593
2015-08-11,457
2015-08-12,260
2015-08-12,176
2015-08-12,70
2015-08-12,45
2015-08-12,55
2015-08-12,133
2015-08-12,693
2015-08-12,2168
2015-08-12,4282
2015-08-12,2140
2015-08-12,1150
2015-08-12,1251
2015-08-12,1632
2015-08-12,1770
2015-08-12,1643
2015-08-12,1782
2015-08-12,2185
2015-08-12,4278
2015-08-12,4122
2015-08-12,2534
2015-08-12,1609
2015-08-12,1138
2015-08-12,854
2015-08-12,578
2015-08-13,114
2015-08-13,30
2015-08-13,80
2015-08-13,63
2015-08-13,58
2015-08-13,155
2015-08-13,656
2015-08-13,1841
2015-08-13,3923
2015-08-13,2183
2015-08-13,1204
2015-08-13,924
2015-08-13,280
2015-08-13,150
2015-08-13,245
2015-08-13,732
2015-08-13,1515
2015-08-13,2992
2015-08-13,3238
2015-08-13,2157
2015-08-13,1243
2015-08-13,861
2015-08-13,739
2015-08-13,591
2015-08-14,365
2015-08-14,242
2015-08-14,172
2015-08-14,100
2015-08-14,77
2015-08-14,133
2015-08-14,562
2015-08-14,1760
2015-08-14,3528
2015-08-14,2092
2015-08-14,1132
2015-08-14,1205
2015-08-14,1492
2015-08-14,1661
2015-08-14,1438
2015-08-14,1234
2015-08-14,1159
2015-08-14,2015
2015-08-14,1915
2015-08-14,1228
2015-08-14,487
2015-08-14,431
2015-08-14,475
2015-08-14,516
2015-08-15,388
2015-08-15,371
2015-08-15,285
2015-08-15,256
2015-08-15,153
2015-08-15,117
2015-08-15,143
2015-08-15,309
2015-08-15,538
2015-08-15,976
2015-08-15,1455
2015-08-15,2137
2015-08-15,2748
2015-08-15,3068
2015-08-15,2898
2015-08-15,3091
2015-08-15,2974
2015-08-15,2785
2015-08-15,2598
2015-08-15,2291
2015-08-15,1560
2015-08-15,1011
2015-08-15,828
2015-08-15,759
2015-08-16,692
2015-08-16,598
2015-08-16,458
2015-08-16,366
2015-08-16,175
2015-08-16,151
2015-08-16,150
2015-08-16,225
2015-08-16,412
2015-08-16,832
2015-08-16,1522
2015-08-16,2221
2015-08-16,2516
2015-08-16,2617
2015-08-16,2703
2015-08-16,2828
2015-08-16,2553
2015-08-16,2373
2015-08-16,2353
2015-08-16,1805
2015-08-16,1179
2015-08-16,804
2015-08-16,634
2015-08-16,449
2015-08-17,272
2015-08-17,188
2015-08-17,133
2015-08-17,69
2015-08-17,65
2015-08-17,139
2015-08-17,671
2015-08-17,2120
2015-08-17,4155
2015-08-17,2098
2015-08-17,1160
2015-08-17,1174
2015-08-17,1585
2015-08-17,1725
2015-08-17,1621
2015-08-17,1785
2015-08-17,2343
2015-08-17,4263
2015-08-17,4145
2015-08-17,2474
2015-08-17,1432
2015-08-17,918
2015-08-17,663
2015-08-17,497
2015-08-18,247
2015-08-18,169
2015-08-18,89
2015-08-18,69
2015-08-18,69
2015-08-18,140
2015-08-18,728
2015-08-18,2302
2015-08-18,4418
2015-08-18,2135
2015-08-18,1100
2015-08-18,1151
2015-08-18,1475
2015-08-18,1453
2015-08-18,1451
2015-08-18,1527
2015-08-18,2090
2015-08-18,4065
2015-08-18,3870
2015-08-18,2314
2015-08-18,1417
2015-08-18,1031
2015-08-18,735
2015-08-18,485
2015-08-19,294
2015-08-19,138
2015-08-19,93
2015-08-19,55
2015-08-19,68
2015-08-19,155
2015-08-19,771
2015-08-19,2319
2015-08-19,4502
2015-08-19,2225
2015-08-19,1218
2015-08-19,1217
2015-08-19,1557
2015-08-19,1611
2015-08-19,1540
2015-08-19,1554
2015-08-19,2069
2015-08-19,3927
2015-08-19,2813
2015-08-19,1519
2015-08-19,1008
2015-08-19,481
2015-08-19,297
2015-08-19,209
2015-08-20,187
2015-08-20,109
2015-08-20,80
2015-08-20,49
2015-08-20,59
2015-08-20,134
2015-08-20,644
2015-08-20,1983
2015-08-20,4002
2015-08-20,2217
2015-08-20,1092
2015-08-20,1106
2015-08-20,1406
2015-08-20,1528
2015-08-20,1376
2015-08-20,1628
2015-08-20,1944
2015-08-20,3305
2015-08-20,3600
2015-08-20,2276
2015-08-20,1408
2015-08-20,964
2015-08-20,781
2015-08-20,676
2015-08-21,383
2015-08-21,248
2015-08-21,139
2015-08-21,103
2015-08-21,81
2015-08-21,134
2015-08-21,630
2015-08-21,1886
2015-08-21,3879
2015-08-21,2185
2015-08-21,1241
2015-08-21,1327
2015-08-21,1600
2015-08-21,1714
2015-08-21,1715
2015-08-21,1862
2015-08-21,2494
2015-08-21,3950
2015-08-21,3525
2015-08-21,2321
2015-08-21,1607
2015-08-21,1079
2015-08-21,912
2015-08-21,867
2015-08-22,768
2015-08-22,530
2015-08-22,406
2015-08-22,247
2015-08-22,169
2015-08-22,122
2015-08-22,162
2015-08-22,362
2015-08-22,642
2015-08-22,1298
2015-08-22,2007
2015-08-22,2681
2015-08-22,3358
2015-08-22,3692
2015-08-22,3883
2015-08-22,3963
2015-08-22,3999
2015-08-22,3798
2015-08-22,3502
2015-08-22,2843
2015-08-22,2045
2015-08-22,1333
2015-08-22,1233
2015-08-22,1144
2015-08-23,906
2015-08-23,652
2015-08-23,513
2015-08-23,353
2015-08-23,216
2015-08-23,150
2015-08-23,177
2015-08-23,259
2015-08-23,447
2015-08-23,1028
2015-08-23,1818
2015-08-23,2470
2015-08-23,1216
2015-08-23,462
2015-08-23,1311
2015-08-23,2041
2015-08-23,2393
2015-08-23,2579
2015-08-23,2552
2015-08-23,2039
2015-08-23,1362
2015-08-23,782
2015-08-23,750
2015-08-23,525
2015-08-24,287
2015-08-24,152
2015-08-24,120
2015-08-24,71
2015-08-24,58
2015-08-24,141
2015-08-24,536
2015-08-24,1417
2015-08-24,3077
2015-08-24,787
2015-08-24,187
2015-08-24,303
2015-08-24,610
2015-08-24,765
2015-08-24,672
2015-08-24,601
2015-08-24,728
2015-08-24,1802
2015-08-24,2141
2015-08-24,1183
2015-08-24,639
2015-08-24,427
2015-08-24,393
2015-08-24,303
2015-08-25,156
2015-08-25,143
2015-08-25,63
2015-08-25,39
2015-08-25,43
2015-08-25,140
2015-08-25,720
2015-08-25,2291
2015-08-25,4440
2015-08-25,2327
2015-08-25,1213
2015-08-25,1070
2015-08-25,1008
2015-08-25,314
2015-08-25,377
2015-08-25,792
2015-08-25,1246
2015-08-25,3000
2015-08-25,3348
2015-08-25,2158
2015-08-25,1246
2015-08-25,834
2015-08-25,727
2015-08-25,457
2015-08-26,228
2015-08-26,129
2015-08-26,79
2015-08-26,52
2015-08-26,58
2015-08-26,107
2015-08-26,661
2015-08-26,1981
2015-08-26,3629
2015-08-26,930
2015-08-26,599
2015-08-26,270
2015-08-26,568
2015-08-26,371
2015-08-26,319
2015-08-26,472
2015-08-26,1240
2015-08-26,3115
2015-08-26,3327
2015-08-26,2189
2015-08-26,1322
2015-08-26,842
2015-08-26,745
2015-08-26,505
2015-08-27,285
2015-08-27,192
2015-08-27,89
2015-08-27,70
2015-08-27,70
2015-08-27,119
2015-08-27,685
2015-08-27,2028
2015-08-27,3846
2015-08-27,1540
2015-08-27,999
2015-08-27,949
2015-08-27,1309
2015-08-27,1476
2015-08-27,1392
2015-08-27,1502
2015-08-27,2043
2015-08-27,3540
2015-08-27,3158
2015-08-27,1810
2015-08-27,1245
2015-08-27,882
2015-08-27,713
2015-08-27,586
2015-08-28,393
2015-08-28,223
2015-08-28,146
2015-08-28,75
2015-08-28,77
2015-08-28,121
2015-08-28,621
2015-08-28,1806
2015-08-28,3486
2015-08-28,2027
2015-08-28,1163
2015-08-28,1375
2015-08-28,1733
2015-08-28,1778
2015-08-28,1712
2015-08-28,1847
2015-08-28,2341
2015-08-28,3438
2015-08-28,2965
2015-08-28,1959
2015-08-28,1339
2015-08-28,870
2015-08-28,760
2015-08-28,695
2015-08-29,690
2015-08-29,515
2015-08-29,295
2015-08-29,227
2015-08-29,147
2015-08-29,126
2015-08-29,164
2015-08-29,276
2015-08-29,488
2015-08-29,861
2015-08-29,1420
2015-08-29,1940
2015-08-29,2165
2015-08-29,2495
2015-08-29,2524
2015-08-29,2418
2015-08-29,1387
2015-08-29,1009
2015-08-29,1212
2015-08-29,767
2015-08-29,266
2015-08-29,316
2015-08-29,463
2015-08-29,447
2015-08-30,434
2015-08-30,387
2015-08-30,330
2015-08-30,272
2015-08-30,194
2015-08-30,112
2015-08-30,137
2015-08-30,188
2015-08-30,278
2015-08-30,774
2015-08-30,1239
2015-08-30,1708
2015-08-30,1954
2015-08-30,2064
2015-08-30,2205
2015-08-30,2257
2015-08-30,2086
2015-08-30,2012
2015-08-30,1819
2015-08-30,1377
2015-08-30,913
2015-08-30,833
2015-08-30,683
2015-08-30,716
2015-08-31,425
2015-08-31,235
2015-08-31,233
2015-08-31,158
2015-08-31,140
2015-08-31,116
2015-08-31,93
2015-08-31,73
2015-08-31,203
2015-08-31,310
2015-08-31,163
2015-08-31,180
2015-08-31,294
2015-08-31,290
2015-08-31,631
2015-08-31,789
2015-08-31,1001
2015-08-31,867
2015-08-31,875
2015-08-31,832
2015-08-31,607
2015-08-31,421
2015-08-31,375
2015-08-31,328
2015-09-01,235
2015-09-01,156
2015-09-01,127
2015-09-01,62
2015-09-01,79
2015-09-01,116
2015-09-01,560
2015-09-01,1878
2015-09-01,3658
2015-09-01,1716
2015-09-01,606
2015-09-01,430
2015-09-01,919
2015-09-01,1075
2015-09-01,1066
2015-09-01,1286
2015-09-01,1703
2015-09-01,3236
2015-09-01,2175
2015-09-01,1877
2015-09-01,1021
2015-09-01,723
2015-09-01,510
2015-09-01,342
2015-09-02,195
2015-09-02,103
2015-09-02,108
2015-09-02,46
2015-09-02,39
2015-09-02,120
2015-09-02,674
2015-09-02,2086
2015-09-02,4271
2015-09-02,2166
2015-09-02,1054
2015-09-02,1018
2015-09-02,1288
2015-09-02,1436
2015-09-02,1252
2015-09-02,1362
2015-09-02,1851
2015-09-02,3247
2015-09-02,3597
2015-09-02,1743
2015-09-02,1147
2015-09-02,540
2015-09-02,472
2015-09-02,365
2015-09-03,195
2015-09-03,121
2015-09-03,83
2015-09-03,39
2015-09-03,42
2015-09-03,133
2015-09-03,720
2015-09-03,2289
2015-09-03,4324
2015-09-03,2214
2015-09-03,1080
2015-09-03,953
2015-09-03,1310
2015-09-03,1421
2015-09-03,1382
2015-09-03,1395
2015-09-03,1910
2015-09-03,3430
2015-09-03,3075
2015-09-03,1855
2015-09-03,1086
2015-09-03,773
2015-09-03,614
2015-09-03,506
2015-09-04,111
2015-09-04,150
2015-09-04,109
2015-09-04,74
2015-09-04,53
2015-09-04,131
2015-09-04,655
2015-09-04,1995
2015-09-04,3964
2015-09-04,2063
2015-09-04,1068
2015-09-04,1090
2015-09-04,1410
2015-09-04,1393
2015-09-04,1255
2015-09-04,1373
2015-09-04,1970
2015-09-04,3338
2015-09-04,2810
2015-09-04,1683
2015-09-04,1021
2015-09-04,732
2015-09-04,677
2015-09-04,584
2015-09-05,546
2015-09-05,419
2015-09-05,291
2015-09-05,171
2015-09-05,130
2015-09-05,94
2015-09-05,117
2015-09-05,286
2015-09-05,440
2015-09-05,595
2015-09-05,937
2015-09-05,1327
2015-09-05,1601
2015-09-05,1748
2015-09-05,1863
2015-09-05,1964
2015-09-05,1994
2015-09-05,1828
2015-09-05,1786
2015-09-05,1491
2015-09-05,898
2015-09-05,626
2015-09-05,594
2015-09-05,571
2015-09-06,529
2015-09-06,375
2015-09-06,307
2015-09-06,204
2015-09-06,158
2015-09-06,91
2015-09-06,132
2015-09-06,212
2015-09-06,343
2015-09-06,768
2015-09-06,1383
2015-09-06,1948
2015-09-06,2280
2015-09-06,2713
2015-09-06,2894
2015-09-06,2903
2015-09-06,2872
2015-09-06,2634
2015-09-06,2436
2015-09-06,1719
2015-09-06,991
2015-09-06,688
2015-09-06,481
2015-09-06,368
2015-09-07,203
2015-09-07,105
2015-09-07,80
2015-09-07,34
2015-09-07,46
2015-09-07,126
2015-09-07,668
2015-09-07,2135
2015-09-07,4302
2015-09-07,2076
2015-09-07,1075
2015-09-07,1021
2015-09-07,1230
2015-09-07,1322
2015-09-07,1327
2015-09-07,1370
2015-09-07,1935
2015-09-07,3833
2015-09-07,3709
2015-09-07,2245
2015-09-07,1225
2015-09-07,786
2015-09-07,507
2015-09-07,332
2015-09-08,201
2015-09-08,148
2015-09-08,92
2015-09-08,53
2015-09-08,50
2015-09-08,127
2015-09-08,781
2015-09-08,2505
2015-09-08,4557
2015-09-08,2125
2015-09-08,1033
2015-09-08,933
2015-09-08,1307
2015-09-08,1300
2015-09-08,1253
2015-09-08,1370
2015-09-08,1924
2015-09-08,3861
2015-09-08,3841
2015-09-08,2246
2015-09-08,1142
2015-09-08,835
2015-09-08,664
2015-09-08,433
2015-09-09,224
2015-09-09,147
2015-09-09,84
2015-09-09,70
2015-09-09,44
2015-09-09,120
2015-09-09,796
2015-09-09,2400
2015-09-09,4578
2015-09-09,2029
2015-09-09,998
2015-09-09,1016
2015-09-09,1294
2015-09-09,1374
2015-09-09,1339
2015-09-09,1395
2015-09-09,2030
2015-09-09,3834
2015-09-09,3823
2015-09-09,2178
2015-09-09,1294
2015-09-09,907
2015-09-09,691
2015-09-09,451
2015-09-10,260
2015-09-10,164
2015-09-10,77
2015-09-10,63
2015-09-10,50
2015-09-10,134
2015-09-10,752
2015-09-10,2349
2015-09-10,4702
2015-09-10,2351
2015-09-10,1195
2015-09-10,1211
2015-09-10,1524
2015-09-10,1598
2015-09-10,1542
2015-09-10,1645
2015-09-10,2208
2015-09-10,4013
2015-09-10,3954
2015-09-10,2323
2015-09-10,1327
2015-09-10,1021
2015-09-10,757
2015-09-10,514
2015-09-11,362
2015-09-11,203
2015-09-11,112
2015-09-11,83
2015-09-11,67
2015-09-11,144
2015-09-11,640
2015-09-11,2171
2015-09-11,4286
2015-09-11,2289
2015-09-11,1283
2015-09-11,1237
2015-09-11,1642
2015-09-11,1724
2015-09-11,1604
2015-09-11,1714
2015-09-11,2347
2015-09-11,3879
2015-09-11,3317
2015-09-11,2063
2015-09-11,1243
2015-09-11,780
2015-09-12,153
2015-09-12,284
2015-09-12,564
2015-09-12,966
2015-09-12,1328
2015-09-12,1743
2015-09-12,2154
2015-09-12,2560
2015-09-12,2706
2015-09-12,2782
2015-09-12,2781
2015-09-12,2463
2015-09-12,1904
2015-09-12,1539
2015-09-12,952
2015-09-12,684
2015-09-12,746
2015-09-12,714
2015-09-13,603
2015-09-13,485
2015-09-13,389
2015-09-13,304
2015-09-13,175
2015-09-13,127
2015-09-13,115
2015-09-13,189
2015-09-13,408
2015-09-13,892
2015-09-13,1410
2015-09-13,1744
2015-09-13,2023
2015-09-13,2260
2015-09-13,2549
2015-09-13,2443
2015-09-13,2352
2015-09-13,2282
2015-09-13,1887
2015-09-13,1308
2015-09-13,826
2015-09-13,619
2015-09-13,491
2015-09-13,285
2015-09-14,197
2015-09-14,94
2015-09-14,55
2015-09-14,14
2015-09-14,27
2015-09-14,101
2015-09-14,574
2015-09-14,1999
2015-09-14,3971
2015-09-14,1957
2015-09-14,536
2015-09-14,545
2015-09-14,930
2015-09-14,943
2015-09-14,942
2015-09-14,1179
2015-09-14,1386
2015-09-14,3050
2015-09-14,3095
2015-09-14,1747
2015-09-14,1002
2015-09-14,686
2015-09-14,485
2015-09-14,296
2015-09-15,166
2015-09-15,120
2015-09-15,80
2015-09-15,52
2015-09-15,45
2015-09-15,89
2015-09-15,590
2015-09-15,1730
2015-09-15,3952
2015-09-15,1942
2015-09-15,845
2015-09-15,830
2015-09-15,1086
2015-09-15,878
2015-09-15,1060
2015-09-15,1122
2015-09-15,1679
2015-09-15,3465
2015-09-15,3433
2015-09-15,2020
2015-09-15,1145
2015-09-15,799
2015-09-15,559
2015-09-15,379
2015-09-16,271
2015-09-16,171
2015-09-16,63
2015-09-16,63
2015-09-16,46
2015-09-16,125
2015-09-16,636
2015-09-16,2226
2015-09-16,4176
2015-09-16,2079
2015-09-16,1050
2015-09-16,813
2015-09-16,350
2015-09-16,258
2015-09-16,228
2015-09-16,253
2015-09-16,434
2015-09-16,967
2015-09-16,1032
2015-09-16,1084
2015-09-16,824
2015-09-16,628
2015-09-16,484
2015-09-16,392
2015-09-17,146
2015-09-17,89
2015-09-17,58
2015-09-17,39
2015-09-17,49
2015-09-17,115
2015-09-17,660
2015-09-17,2200
2015-09-17,4413
2015-09-17,2115
2015-09-17,1055
2015-09-17,1022
2015-09-17,1344
2015-09-17,1402
2015-09-17,1332
2015-09-17,1448
2015-09-17,1948
2015-09-17,3671
2015-09-17,3526
2015-09-17,2053
2015-09-17,1235
2015-09-17,850
2015-09-17,720
2015-09-17,585
2015-09-18,328
2015-09-18,199
2015-09-18,150
2015-09-18,76
2015-09-18,76
2015-09-18,140
2015-09-18,606
2015-09-18,2087
2015-09-18,4009
2015-09-18,2161
2015-09-18,1135
2015-09-18,1152
2015-09-18,1135
2015-09-18,966
2015-09-18,960
2015-09-18,1407
2015-09-18,2098
2015-09-18,3379
2015-09-18,3005
2015-09-18,1699
2015-09-18,869
2015-09-18,644
2015-09-18,818
2015-09-18,730
2015-09-19,626
2015-09-19,495
2015-09-19,343
2015-09-19,220
2015-09-19,157
2015-09-19,114
2015-09-19,153
2015-09-19,284
2015-09-19,597
2015-09-19,1075
2015-09-19,2299
2015-09-19,2808
2015-09-19,3015
2015-09-19,3151
2015-09-19,3286
2015-09-19,3147
2015-09-19,2817
2015-09-19,2368
2015-09-19,1707
2015-09-19,957
2015-09-19,790
2015-09-19,722
2015-09-19,695
2015-09-20,710
2015-09-20,617
2015-09-20,402
2015-09-20,311
2015-09-20,160
2015-09-20,117
2015-09-20,132
2015-09-20,213
2015-09-20,497
2015-09-20,975
2015-09-20,1811
2015-09-20,2435
2015-09-20,2857
2015-09-20,2917
2015-09-20,3026
